group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
front_detail,front_license_plate_bsn453_4_4_mid,box,-10,21.5,650.0,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_4_4_lr,box,-10,35.0,632.0,8,7.0,36.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_5_5_top,box,-10,64.5,682.5,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_5_5_ul,box,-10,51.0,668.0,8,7.0,36.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_5_5_mid,box,-10,64.5,650.0,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_5_5_lr,box,-10,78.0,632.0,8,7.0,36.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_5_5_bottom,box,-10,64.5,617.5,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_6_3_top,box,-10,107.5,682.5,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_6_3_ur,box,-10,121.0,668.0,8,7.0,36.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_6_3_mid,box,-10,107.5,650.0,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_6_3_lr,box,-10,121.0,632.0,8,7.0,36.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_license_plate_bsn453_6_3_bottom,box,-10,107.5,617.5,8,34.0,7.0,project-photo evidence,"front Punjab plate BSN 453 visible in baseline walkaround photos; stroke text is visual reference, not legal plate typography"
front_detail,front_bumper_left_end_cap,box,40,-780,525,150,115,130,L2 visible-detail primitive,front bumper end cap
front_detail,front_bumper_right_end_cap,box,40,780,525,150,115,130,L2 visible-detail primitive,front bumper end cap
body,hood_center_raised_rib,box,320,0,1277,760,180,48,L2 panel rib reference,hood centre raised rib
body,hood_left_outer_rib,box,330,-470,1265,730,52,38,L2 panel rib reference,hood side rib
body,hood_right_outer_rib,box,330,470,1265,730,52,38,L2 panel rib reference,hood side rib
body,left_hood_latch,box,810,-610.0,1210,88,50,58,L2 visible-detail primitive,hood side latch
body,left_cowl_vent_slot,box,1020,-350.0,1335,150,42,26,L2 visible-detail primitive,cowl vent slot
body,left_windshield_outer_seal,box,1122,-548.0,1370,30,55,470,L2 visible-detail primitive,windshield side rubber seal
body,right_hood_latch,box,810,610.0,1210,88,50,58,L2 visible-detail primitive,hood side latch
body,right_cowl_vent_slot,box,1020,350.0,1335,150,42,26,L2 visible-detail primitive,cowl vent slot
body,right_windshield_outer_seal,box,1122,548.0,1370,30,55,470,L2 visible-detail primitive,windshield side rubber seal
body,windshield_top_seal,box,1122,0,1798,30,1320,45,L2 visible-detail primitive,windshield top rubber seal
body,windshield_bottom_seal,box,1122,0,1360,30,1320,42,L2 visible-detail primitive,windshield lower rubber seal
hard_top,front_hardtop_roof_rib,box,1290,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,front_left_hardtop_vertical_frame,cylinder_z,1290,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,front_right_hardtop_vertical_frame,cylinder_z,1290,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,middle_hardtop_roof_rib,box,1960,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,middle_left_hardtop_vertical_frame,cylinder_z,1960,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,middle_right_hardtop_vertical_frame,cylinder_z,1960,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,rear_hardtop_roof_rib,box,2640,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,rear_left_hardtop_vertical_frame,cylinder_z,2640,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,rear_right_hardtop_vertical_frame,cylinder_z,2640,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,tail_hardtop_roof_rib,box,3300,0,1810,45,1510,42,L2 visible-detail primitive,hardtop roof rib station
hard_top,tail_left_hardtop_vertical_frame,cylinder_z,3300,-765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,tail_right_hardtop_vertical_frame,cylinder_z,3300,765.0,1450,34,640,,L2 visible-detail primitive,hardtop side frame/post
hard_top,left_hardtop_lower_retainer_rail,box,1240,-830.0,1288,2200,42,46,L2 bracket reference,hardtop lower retainer rail
hard_top,left_front_window_rubber_seal,box,1420,-842.0,1435,535,28,355,L2 visible-detail primitive,hardtop front side window seal
hard_top,left_rear_window_rubber_seal,mesh,1852.0,-842.0,1404.0,676.0,30.0,382.0,L2 visible-detail primitive,classic rounded hardtop rear side window rubber gasket
hard_top,left_hardtop_vertical_joint_1,box,1320,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_2,box,1820,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_3,box,2500,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,left_hardtop_vertical_joint_4,box,3180,-826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
body,left_side_step_board,box,1540,-865.0,620,1120,210,55,L2 visible-detail primitive,painted side step board from project photos
body,left_diesel_badge,box,2925,-822.0,980,120,24,42,L2 visible-detail primitive,DIESEL side badge datum from project photos
hard_top,right_hardtop_lower_retainer_rail,box,1240,830.0,1288,2200,42,46,L2 bracket reference,hardtop lower retainer rail
hard_top,right_front_window_rubber_seal,box,1420,842.0,1435,535,28,355,L2 visible-detail primitive,hardtop front side window seal
hard_top,right_rear_window_rubber_seal,mesh,1852.0,842.0,1404.0,676.0,30.0,382.0,L2 visible-detail primitive,classic rounded hardtop rear side window rubber gasket
hard_top,right_hardtop_vertical_joint_1,box,1320,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_2,box,1820,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_3,box,2500,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
hard_top,right_hardtop_vertical_joint_4,box,3180,826.0,1320,22,28,570,L2 visible-detail primitive,hardtop vertical joint/seal
body,right_side_step_board,box,1540,865.0,620,1120,210,55,L2 visible-detail primitive,painted side step board from project photos
body,right_diesel_badge,box,2925,822.0,980,120,24,42,L2 visible-detail primitive,DIESEL side badge datum from project photos
hard_top,rear_left_window_rubber_seal,mesh,3455.0,-250.0,1435.0,30.0,400.0,330.0,L2 visible-detail primitive,left split rear-door rounded window rubber gasket
hard_top,rear_right_window_rubber_seal,mesh,3455.0,250.0,1435.0,30.0,400.0,330.0,L2 visible-detail primitive,right split rear-door rounded window rubber gasket
hard_top,rear_left_hardtop_window,mesh,3475.0,-250.0,1462.5,20.0,340.0,275.0,L2 visible-detail primitive,left split rear-door classic rounded back window glass
hard_top,rear_right_hardtop_window,mesh,3475.0,250.0,1462.5,20.0,340.0,275.0,L2 visible-detail primitive,right split rear-door classic rounded back window glass
hard_top,rear_corner_glass_or_seal_45,box,3500,-555,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_325,box,3500,-275,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_875,box,3500,275,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
hard_top,rear_corner_glass_or_seal_1155,box,3500,555,1415,28,170,300,L2 visible-detail primitive,rear corner hardtop glass/seal datum
front_detail,front_grille_black_mesh_horizontal_texture_1,box,64,0,860,18,560,12,L3 exterior material reference,separate grille mesh row from hard-top reference render
front_detail,front_grille_black_mesh_horizontal_texture_2,box,64,0,895,18,560,12,L3 exterior material reference,separate grille mesh row from hard-top reference render
front_detail,front_grille_black_mesh_horizontal_texture_3,box,64,0,930,18,560,12,L3 exterior material reference,separate grille mesh row from hard-top reference render
front_detail,front_grille_black_mesh_horizontal_texture_4,box,64,0,965,18,560,12,L3 exterior material reference,separate grille mesh row from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_1,box,62,-260,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_2,box,62,-170,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_3,box,62,-80,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_4,box,62,80,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_5,box,62,170,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,front_grille_black_mesh_vertical_texture_6,box,62,260,852,20,12,145,L3 exterior material reference,separate grille mesh column from hard-top reference render
front_detail,grille_surround_screw_1,cylinder_x,58,-325,812,28,20,,L3 exterior material reference,front grille surround screw/head datum
front_detail,grille_surround_screw_2,cylinder_x,58,-230,1008,28,20,,L3 exterior material reference,front grille surround screw/head datum
front_detail,grille_surround_screw_3,cylinder_x,58,230,1008,28,20,,L3 exterior material reference,front grille surround screw/head datum
front_detail,grille_surround_screw_4,cylinder_x,58,325,812,28,20,,L3 exterior material reference,front grille surround screw/head datum
front_detail,toyota_grille_letter_t_top,box,52,-190,940,16,58,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_t_stem,box,52,-190,895,16,13,54,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o1_top,box,52,-98,938,16,52,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o1_bottom,box,52,-98,893,16,52,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o1_left,box,52,-121,900,16,11,42,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o1_right,box,52,-75,900,16,11,42,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o2_top,box,52,98,938,16,52,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o2_bottom,box,52,98,893,16,52,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o2_left,box,52,75,900,16,11,42,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_o2_right,box,52,121,900,16,11,42,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_y_left_upper,box,52,-21,928,16,18,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_y_right_upper,box,52,21,928,16,18,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_y_stem,box,52,0,895,16,12,42,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_a_left,box,52,184,895,16,11,55,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_a_right,box,52,228,895,16,11,55,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_a_top,box,52,206,938,16,52,12,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,toyota_grille_letter_a_bar,box,52,206,915,16,42,10,L3 exterior material reference,raised yellow TOYOTA grille lettering reference
front_detail,left_front_fender_turn_signal_base,box,290,-642.0,1058,155,80,24,L3 exterior material reference,front fender turn signal chrome base
front_detail,left_front_fender_turn_signal_lens,cylinder_z,298,-642.0,1075,78,32,,L3 exterior material reference,front fender amber turn-signal lens
front_detail,left_headlamp_glass_highlight,cylinder_x,64,-445.0,1035,126,18,,L3 exterior material reference,headlamp glass highlight disk
front_detail,left_headlamp_mount_screw_upper,cylinder_x,58,-375.0,1094,22,18,,L3 exterior material reference,headlamp bezel screw datum
front_detail,left_headlamp_mount_screw_lower,cylinder_x,58,-515.0,876,22,18,,L3 exterior material reference,headlamp bezel screw datum
body,left_front_quarter_louver_slot_1,box,885,-826.0,890,175,24,14,L3 exterior material reference,stacked side louver slot behind front fender
body,left_front_quarter_louver_highlight_1,box,880,-812.0,906,160,16,8,L3 exterior material reference,raised louver upper edge
body,left_front_quarter_louver_slot_2,box,885,-826.0,925,175,24,14,L3 exterior material reference,stacked side louver slot behind front fender
body,left_front_quarter_louver_highlight_2,box,880,-812.0,941,160,16,8,L3 exterior material reference,raised louver upper edge
body,left_front_quarter_louver_slot_3,box,885,-826.0,960,175,24,14,L3 exterior material reference,stacked side louver slot behind front fender
