entry_id,phase,workstream,bucket,item,company,transaction_number,order_date,expected_delivery_date,status,procurement_stage,payment_status,delivery_status,amount,currency,product_link,evidence_ref,audit_status,audit_priority,order_search_query,receipt_search_query
part_rear_brake_shoes_hardware,06c_brake_system,brake_system,parts,Rear brake shoes/friction set - PakWheels K-2255-N/Y received but wrong width for project rear brakes; spring hardware separate,PakWheels AUTOSTORE,1075298,2026-05-25,after_eid_vendor_note_no_exact_date,received_wrong_fit_return_exchange_required,return_exchange_required,unknown,received_wrong_fit,20183,PKR,,BR-REAR-005|20260524_025547_gp_yCvA0bxA|20260524_025532_gp_YlEZxOmQ|gmail_order_1075298|gmail_cancel_1075421|leopards_KI7535728644|user_update_2026-06-19_new_rear_brake_shoes_on_hand|20260722_000008_user_k2255_brake_shoe_wrong_width_fit_check|docs/rear-brake-shoe-fitment-and-purchase-control-20260722.md|mk_kashiyama_catalog_2024,review_context,low,"""1075298"" ""PakWheels AUTOSTORE"" ""Rear brake shoes/friction set - PakWheels K-2255-N/Y received but wrong width for project rear brakes; spring hardware separate"" (order OR confirmation OR shipped OR dispatch OR tracking)","""1075298"" ""PakWheels AUTOSTORE"" ""Rear brake shoes/friction set - PakWheels K-2255-N/Y received but wrong width for project rear brakes; spring hardware separate"" (receipt OR invoice OR paid OR payment)"
part_rear_parking_brake_attachment_hardware_20260527,06c_brake_system,brake_system,parts,Rear parking-brake wheel-end attachment hardware and spring set - clevis/equalizer/return springs/clips,Aamir runner / local brake parts or hardware supplier / written spec or mechanic-labelled sample required,,2026-05-27,,partial_bill_lines_recorded,lever_springs_received_remaining_hardware_open,not_paid,not_ordered,,PKR,,BR-REAR-009|BR-REAR-001|BR-REAR-007|part_rear_parking_brake_cable_set|user_update_2026-05-27_required_purchase_line_cleanup|user_update_2026-05-27_gettable_local_brake_items|user_update_2026-05-27_aamir_runner_not_mechanic|user_update_2026-05-27_spec_controlled_runner_purchase|docs/brake-runner-spec-capture-20260528.md|user_update_2026-05-28_rear_parking_brake_back_section_photos|user_update_2026-06-19_long_handbrake_cable_wheel_end_parts_needed|user_update_2026-06-19_replace_all_handbrake_springs|20260710_103424_gp_Ab1ltlRw|20260710_103434_gp_go5dJG6w|photo_import_20260710T232017|20260710_bilal_ganj_urdu_receipt_user_photo|data/manual/bilal_ganj_bill_breakdown_20260710.csv,review_context,low,"""Aamir runner / local brake parts or hardware supplier / written spec or mechanic-labelled sample required"" ""Rear parking-brake wheel-end attachment hardware and spring set - clevis/equalizer/return springs/clips"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Aamir runner / local brake parts or hardware supplier / written spec or mechanic-labelled sample required"" ""Rear parking-brake wheel-end attachment hardware and spring set - clevis/equalizer/return springs/clips"" (receipt OR invoice OR paid OR payment)"
part_cabin_compact_fuse_boxes,04_electrical_reset,electrical_reset,parts,Compact cabin fuse protection - reuse 12-way plus buy one compact OEM add-on,Bilal Ganj / Montgomery Road compact OEM fuse donor supplier / OLX Mehran-Alto donor lead,,2026-05-03,,candidate_photos_added,candidate_photos_added_cost_missing,not_paid,not_ordered,,PKR,,user_update_2026-05-03_cabin_fuse_boxes_not_ordered|workbook_parts_row_55_relay_block_received|workbook_parts_row_57_wrong_item_not_bought|user_reference_image_2026-05-03_compact_internal_fuse_box|user_front_rear_fuse_block_images_2026-05-04|docs/cabin-fuse-box-acquisition-20260503.md|20260710_164646_gp_B14r1TNQ|20260710_164801_gp_UBVIEcRw|20260710_164806_gp_fl9SjL8Q|photo_import_20260710T232017,review_context,low,"""Bilal Ganj / Montgomery Road compact OEM fuse donor supplier / OLX Mehran-Alto donor lead"" ""Compact cabin fuse protection - reuse 12-way plus buy one compact OEM add-on"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Bilal Ganj / Montgomery Road compact OEM fuse donor supplier / OLX Mehran-Alto donor lead"" ""Compact cabin fuse protection - reuse 12-way plus buy one compact OEM add-on"" (receipt OR invoice OR paid OR payment)"
part_power_steering_upgrade,06_steering_brakes_suspension,eps_vitz_upgrade,parts,Complete RHD J60/HJ60 hydraulic steering set plus Toyota 2H pump-drive package,Land Cruiser specialist / J60 breaker / hydraulic steering rebuilder,,2026-07-19,,researching,complete_set_identity_and_trial_fit_hold,not_paid,not_ordered,,PKR,,docs/j60-hydraulic-power-steering-conversion-plan-20260719.md|docs/chassis-welder-steering-turbo-component-first-instruction-20260719.md,review_context,low,"""Land Cruiser specialist / J60 breaker / hydraulic steering rebuilder"" ""Complete RHD J60/HJ60 hydraulic steering set plus Toyota 2H pump-drive package"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Land Cruiser specialist / J60 breaker / hydraulic steering rebuilder"" ""Complete RHD J60/HJ60 hydraulic steering set plus Toyota 2H pump-drive package"" (receipt OR invoice OR paid OR payment)"
part_fabrication_raw_epdm_sheet_small_isolators_20260513,04b_fabrication_handoff,fabrication_handoff,parts,3-5 mm EPDM/SBR sheet for radiator isolator and small anti-chafe pads,local rubber sheet supplier / Longman fallback,,2026-05-13,,fabrication_controlled,fabrication_quote_ready,not_paid,not_ordered,,PKR,,data/manual/fabrication_raw_material_estimates.csv|docs/fabrication-raw-materials-procurement-estimate-20260513.md|data/manual/fabrication/front_radiator_two_side_retention_rev_a/fabricator_cut_list.csv,review_context,low,"""local rubber sheet supplier / Longman fallback"" ""3-5 mm EPDM/SBR sheet for radiator isolator and small anti-chafe pads"" (order OR confirmation OR shipped OR dispatch OR tracking)","""local rubber sheet supplier / Longman fallback"" ""3-5 mm EPDM/SBR sheet for radiator isolator and small anti-chafe pads"" (receipt OR invoice OR paid OR payment)"
part_fabrication_raw_mild_steel_plate_4mm_20260513,04b_fabrication_handoff,fabrication_handoff,parts,4.0 mm mild-steel plate plus structural 90-degree angle/L-section stock for compact battery saddle/upright/offset bars and radiator post,local steel stockholder / sheet-metal shop,,2026-05-13,,fabrication_controlled,fabrication_quote_ready,not_paid,not_ordered,,PKR,,data/manual/fabrication_raw_material_estimates.csv|data/manual/fabrication_metal_stock_requirements.csv|docs/fabrication-raw-materials-procurement-estimate-20260513.md|docs/fabrication-metal-stock-list-20260514.md|data/manual/fabrication/battery_power_carrier_mount_rev_a/fabricator_cut_list.csv|data/manual/fabrication/front_radiator_two_side_retention_rev_a/fabricator_cut_list.csv,review_context,low,"""local steel stockholder / sheet-metal shop"" ""4.0 mm mild-steel plate plus structural 90-degree angle/L-section stock for compact battery saddle/upright/offset bars and radiator post"" (order OR confirmation OR shipped OR dispatch OR tracking)","""local steel stockholder / sheet-metal shop"" ""4.0 mm mild-steel plate plus structural 90-degree angle/L-section stock for compact battery saddle/upright/offset bars and radiator post"" (receipt OR invoice OR paid OR payment)"
part_autohub_amsoil_mos2_grease_20260722,05_mechanical_baseline,mechanical_baseline,parts,AMSOIL Synthetic Poly Off Road MoS2 Synthetic Grease #2 x1,Autohub,1763669|63669,2026-07-22,,received,received,unknown,received,3748,PKR,,gmail_msg_19f86aceeb6fad60|gmail_msg_19f8949ec7a86321|gmail_order_1763669|autohub_order_63669|postex_tracking_AhubRider|user_update_2026-07-29_all_pending_orders_arrived,review_context,low,"""1763669|63669"" ""Autohub"" ""AMSOIL Synthetic Poly Off Road MoS2 Synthetic Grease #2 x1"" (order OR confirmation OR shipped OR dispatch OR tracking)","""1763669|63669"" ""Autohub"" ""AMSOIL Synthetic Poly Off Road MoS2 Synthetic Grease #2 x1"" (receipt OR invoice OR paid OR payment)"
part_mech_air_filter,05_mechanical_baseline,mechanical_baseline,parts,Air filter element,,,,,received,received,unknown,received,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-04-20_photo_review,review_context,low,"""Air filter element"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Air filter element"" (receipt OR invoice OR paid OR payment)"
part_mech_fuel_hose_and_clamps,05_mechanical_baseline,mechanical_baseline,parts,"Diesel fuel hose/line package - 8 mm feed, 6 mm return, leak-off hose, new hard lines",Amir runner / Longman Mills / local diesel hose supplier,,,,purchase_ready,purchase_ready_measured_stock,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-01_engine_hose_spec|data/manual/replacement_pipe_order_release_specs.csv|data/manual/replacement_pipe_release_actions.csv|data/manual/longman_pipe_hose_order_specs.csv|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md,review_context,low,"""Amir runner / Longman Mills / local diesel hose supplier"" ""Diesel fuel hose/line package - 8 mm feed, 6 mm return, leak-off hose, new hard lines"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / Longman Mills / local diesel hose supplier"" ""Diesel fuel hose/line package - 8 mm feed, 6 mm return, leak-off hose, new hard lines"" (receipt OR invoice OR paid OR payment)"
part_mech_heater_hose_set,05_mechanical_baseline,mechanical_baseline,parts,"Heater hose pair - EPDM 400 mm inlet + 280 mm outlet, 16 mm ID",Amir runner / Longman Mills / local hose supplier,,,,sample_photos_added,sample_route_photos_added_cost_missing,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-01_engine_hose_spec|data/manual/replacement_pipe_order_release_specs.csv|data/manual/replacement_pipe_release_actions.csv|data/manual/longman_pipe_hose_order_specs.csv|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md|20260710_115709_gp_WMDUdgpw|20260710_115725_gp_mPuwEjYw|20260710_115730_gp_ytcZloOQ|photo_import_20260710T232017,review_context,low,"""Amir runner / Longman Mills / local hose supplier"" ""Heater hose pair - EPDM 400 mm inlet + 280 mm outlet, 16 mm ID"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / Longman Mills / local hose supplier"" ""Heater hose pair - EPDM 400 mm inlet + 280 mm outlet, 16 mm ID"" (receipt OR invoice OR paid OR payment)"
part_mech_thermostat_gasket,05_mechanical_baseline,mechanical_baseline,parts,Thermostat plus gasket,,,,,received,received,unknown,received,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-04-20_photo_review,review_context,low,"""Thermostat plus gasket"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Thermostat plus gasket"" (receipt OR invoice OR paid OR payment)"
part_mech_vacuum_hose_refresh,05_mechanical_baseline,mechanical_baseline,parts,Vacuum/breather hose kit - 10-12 mm vacuum + 16-19 mm oil-resistant breather,Amir runner / Longman Mills / local hose supplier,,,,purchase_ready,purchase_ready_standard_stock,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-01_engine_hose_spec|data/manual/replacement_pipe_order_release_specs.csv|data/manual/replacement_pipe_release_actions.csv|data/manual/longman_pipe_hose_order_specs.csv|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md,review_context,low,"""Amir runner / Longman Mills / local hose supplier"" ""Vacuum/breather hose kit - 10-12 mm vacuum + 16-19 mm oil-resistant breather"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / Longman Mills / local hose supplier"" ""Vacuum/breather hose kit - 10-12 mm vacuum + 16-19 mm oil-resistant breather"" (receipt OR invoice OR paid OR payment)"
part_piano_hinge,09_optional_upgrades,optional_upgrades,parts,Piano hinge,,,,,received,received,unknown,received,,PKR,,user_seed,review_context,low,"""Piano hinge"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Piano hinge"" (receipt OR invoice OR paid OR payment)"
part_mech_radiator_hose_set,05_mechanical_baseline,radiator,parts,"Cooling hose/pipe package - upper/lower radiator hoses, overflow hose, formed coolant pipe",Amir runner / Longman Mills / local radiator hose or pipe fabricator,,,,sample_photos_added,sample_route_photos_added_cost_missing,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-01_engine_hose_spec|data/manual/replacement_pipe_order_release_specs.csv|data/manual/replacement_pipe_release_actions.csv|data/manual/longman_pipe_hose_order_specs.csv|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md|20260710_115709_gp_WMDUdgpw|20260710_115725_gp_mPuwEjYw|20260710_115730_gp_ytcZloOQ|photo_import_20260710T232017,review_context,low,"""Amir runner / Longman Mills / local radiator hose or pipe fabricator"" ""Cooling hose/pipe package - upper/lower radiator hoses, overflow hose, formed coolant pipe"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / Longman Mills / local radiator hose or pipe fabricator"" ""Cooling hose/pipe package - upper/lower radiator hoses, overflow hose, formed coolant pipe"" (receipt OR invoice OR paid OR payment)"
tool_breaker_bar,00_site_setup,site_setup,tools,"1/2 inch 24 inch breaker bar, heavy duty",local,,2026-05-08,,received,received,unknown,received,,PKR,,user_seed|akber_khan-00346|user_update_2026-05-08_breaker_bar_arrived,review_context,low,"""local"" ""1/2 inch 24 inch breaker bar, heavy duty"" (order OR confirmation OR shipped OR dispatch OR tracking)","""local"" ""1/2 inch 24 inch breaker bar, heavy duty"" (receipt OR invoice OR paid OR payment)"
tool_cover,00_site_setup,site_setup,tools,Car cover,Shopify storefront,932d270cf0bc36f7d57c42f9ede63dae,,2026-03-18,received,received,unknown,received,,PKR,,user_seed|akber_khan-00793|akber_khan-00805|akber_khan-00806|akber_khan-00879,review_context,low,"""932d270cf0bc36f7d57c42f9ede63dae"" ""Shopify storefront"" ""Car cover"" (order OR confirmation OR shipped OR dispatch OR tracking)","""932d270cf0bc36f7d57c42f9ede63dae"" ""Shopify storefront"" ""Car cover"" (receipt OR invoice OR paid OR payment)"
tool_grease_gun,00_site_setup,site_setup,tools,Grease gun,Toolsmart,,,2026-03-18,received,received,unknown,received,,PKR,,user_seed|akber_khan-00395|akber_khan-00671|fj40-00286|akber_khan-00879,review_context,low,"""Toolsmart"" ""Grease gun"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Toolsmart"" ""Grease gun"" (receipt OR invoice OR paid OR payment)"
tool_local_bench_vice,00_site_setup,site_setup,tools,Bench vice / workshop vice,ToolsMart.pk,TM25550,2026-05-04,,received,received,unknown,received,14970,PKR,,user_update_2026-05-04_bench_vice_ordered|gmail_msg_19df40dbc5116bb3|gmail_order_TM25550|user_update_2026-05-12_bench_vice_arrived,review_context,low,"""TM25550"" ""ToolsMart.pk"" ""Bench vice / workshop vice"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25550"" ""ToolsMart.pk"" ""Bench vice / workshop vice"" (receipt OR invoice OR paid OR payment)"
tool_standard_electric_air_quick_coupler_20260722,00_site_setup,site_setup,tools,1/4 inch SF pneumatic air quick-coupler socket connector x1,Standard Electric Co.,3327,2026-07-22,,received,received,unknown,received,695,PKR,,gmail_msg_19f86a9380524117|gmail_order_3327|user_update_2026-07-29_all_pending_orders_arrived,review_context,low,"""3327"" ""Standard Electric Co."" ""1/4 inch SF pneumatic air quick-coupler socket connector x1"" (order OR confirmation OR shipped OR dispatch OR tracking)","""3327"" ""Standard Electric Co."" ""1/4 inch SF pneumatic air quick-coupler socket connector x1"" (receipt OR invoice OR paid OR payment)"
tool_tap_set,00_site_setup,site_setup,tools,Tap set,ToolsMart.pk,,,,received,received,unknown,received,,PKR,,user_seed|akber_khan-00663|akber_khan-00664,review_context,low,"""ToolsMart.pk"" ""Tap set"" (order OR confirmation OR shipped OR dispatch OR tracking)","""ToolsMart.pk"" ""Tap set"" (receipt OR invoice OR paid OR payment)"
tool_torque_wrench,00_site_setup,site_setup,tools,Torque wrench,ToolsMart.pk,,,,received,received,unknown,received,,PKR,,user_seed|akber_khan-00395,review_context,low,"""ToolsMart.pk"" ""Torque wrench"" (order OR confirmation OR shipped OR dispatch OR tracking)","""ToolsMart.pk"" ""Torque wrench"" (receipt OR invoice OR paid OR payment)"
part_copper_grease,06_steering_brakes_suspension,steering_brakes_suspension,parts,Copper grease for brakes,Pakistan Power Tool,,,,received,received,unknown,received,,PKR,,user_seed,review_context,low,"""Pakistan Power Tool"" ""Copper grease for brakes"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Pakistan Power Tool"" ""Copper grease for brakes"" (receipt OR invoice OR paid OR payment)"
part_ironman_foamcell_suspension_kit,06_steering_brakes_suspension,steering_brakes_suspension,parts,Ironman Foamcell suspension kit - main shipment (front dampers separate),Ironman 4x4 supplier,,2026-05-01,,received,received,unknown,received,575000,PKR,,user_update_2026-05-01_ironman_foamcell_order|image_2026-05-01_ironman_foamcell_parts_list|user_update_2026-05-08_ironman_main_kit_arrived_front_dampers_pending,review_context,low,"""Ironman 4x4 supplier"" ""Ironman Foamcell suspension kit - main shipment (front dampers separate)"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Ironman 4x4 supplier"" ""Ironman Foamcell suspension kit - main shipment (front dampers separate)"" (receipt OR invoice OR paid OR payment)"
part_suspension_wooden_cribbing_blocks,06_steering_brakes_suspension,steering_brakes_suspension,parts,Seasoned hardwood cribbing cut set - 8 blocks + 4 wedge chocks,local timber / wood merchant,,2026-05-04,,received,received,not_paid,received,,PKR,,user_update_2026-05-02_suspension_wooden_blocks|user_update_2026-05-04_wood_parts_ordered|data/manual/suspension_wood_cribbing_order_specs.csv|docs/suspension-wood-cribbing-merchant-spec.md|data/manual/fabrication/suspension_wood_cribbing_rev_a/README.md|data/manual/fabrication/suspension_wood_cribbing_rev_a/j40_suspension_wood_cribbing_rev_a_dimension_sheet.pdf|user_update_2026-05-17_wooden_blocks_received,review_context,low,"""local timber / wood merchant"" ""Seasoned hardwood cribbing cut set - 8 blocks + 4 wedge chocks"" (order OR confirmation OR shipped OR dispatch OR tracking)","""local timber / wood merchant"" ""Seasoned hardwood cribbing cut set - 8 blocks + 4 wedge chocks"" (receipt OR invoice OR paid OR payment)"
part_turbo_boost_gauge_daraz_lead_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Generic 52 mm electronic boost gauge Daraz market lead,Daraz / BMSM Top Collection,,2026-07-17,,market_lead,do_not_buy_without_accuracy_proof,not_paid,not_ordered,5768,PKR,https://www.daraz.pk/products/ad-universal-52mm-bar-blue-led-light-pressure-turbo-boost-gauge-meter-with-sensor-holder-12v-boost-sensor-car-accessories-i525997148.html,https://www.daraz.pk/products/ad-universal-52mm-bar-blue-led-light-pressure-turbo-boost-gauge-meter-with-sensor-holder-12v-boost-sensor-car-accessories-i525997148.html,review_context,low,"""Daraz / BMSM Top Collection"" ""Generic 52 mm electronic boost gauge Daraz market lead"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Daraz / BMSM Top Collection"" ""Generic 52 mm electronic boost gauge Daraz market lead"" (receipt OR invoice OR paid OR payment)"
part_turbo_charge_pipe_import_lead_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Imported universal aluminium intercooler pipe hose and clamp kit market lead,Ubuy Pakistan / Salem Auto Parts,,2026-07-17,,market_lead,do_not_buy_wrong_diameter,not_paid,not_ordered,47273,PKR,https://www.ubuy.com.pk/en/product/M5U12RSZO-3-60cm-universal-aluminum-intercooler-pipe-kit-polished-aluminum-turbo-intercooler-pipe-8-blue-hose-16-clamps-kit,https://www.ubuy.com.pk/en/product/M5U12RSZO-3-60cm-universal-aluminum-intercooler-pipe-kit-polished-aluminum-turbo-intercooler-pipe-8-blue-hose-16-clamps-kit,review_context,low,"""Ubuy Pakistan / Salem Auto Parts"" ""Imported universal aluminium intercooler pipe hose and clamp kit market lead"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Ubuy Pakistan / Salem Auto Parts"" ""Imported universal aluminium intercooler pipe hose and clamp kit market lead"" (receipt OR invoice OR paid OR payment)"
part_turbo_charge_pipe_kit_20260717,09_optional_upgrades,turbocharger_powertrain,parts,Aluminium charge-pipe bends and straight sections with beaded ends,Full Throttle Pakistan,,2026-07-17,,market_lead,diameter_and_route_hold,not_paid,not_ordered,,,https://fullthrottlepakistan.com/products/universal-3-aluminum-turbo-intake-intercooler-pipe-kit-silver-for-most-cars,https://fullthrottlepakistan.com/products/universal-3-aluminum-turbo-intake-intercooler-pipe-kit-silver-for-most-cars,review_context,low,"""Full Throttle Pakistan"" ""Aluminium charge-pipe bends and straight sections with beaded ends"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Full Throttle Pakistan"" ""Aluminium charge-pipe bends and straight sections with beaded ends"" (receipt OR invoice OR paid OR payment)"
